"Feature";"Gain";"i.Gain";"i.Gain.1";"i.Gain.2";"i.Gain.3";"i.Gain.4";"i.Gain.5";"i.Gain.6";"i.Gain.7";"i.Gain.8";"i.Gain.9";"i.Gain.10";"Maxima"
"mpagomiscuentas__tend";0,00029350399066601;0,000902388503367729;0,0012115579907589;0,000385177489535712;0,000818283402601861;0,000643081872473249;0,00199073982335506;0,00161418575416492;0,0013751183167986;0,00104384002462703;0,00100174476902042;0,000975814209912102;0,00199073982335506
"mcomisiones_otras__tend";0,000797164187791045;0,00197388389954638;0,00187760896542095;0,000997140253906779;0,0010203073854132;0,000870380709821043;0,0021160297133634;0,00180806328110203;0,00259824108037123;0,0017171341993322;0,000882422104531404;0,000975678176216359;0,00259824108037123
"Visa_fechaalta__ravg";0,000628309717071736;0,00141211445464553;0,00149345320055354;0,000975514586385194;0,000483051559708672;0,000577800971744914;0,000521538902037227;0,00121392849034162;0,00049889178066936;0,00141645665312446;0,000524784687199956;0,000969097265674954;0,00149345320055354
"mrentabilidad_anual__min";0,000632630837437892;0,00167590456810097;0,00170779365442041;0,00138449093541967;0,000491990988023369;0,000659574643217916;0,00125741606007033;0,0019124548243254;0,00128779346872803;0,00168891189227157;0,00148666187163785;0,00096388242823648;0,0019124548243254
"ccuenta_debitos_automaticos__tend";0,000880023762273236;0,00147522400445831;0,00171850887602347;0,000772549661928588;0,00111457803143228;0,000938562463966586;0,000938968256973154;0,0018423589540968;0,000882309598183364;0,00105022091989236;0,00114498684201609;0,000961534205797679;0,0018423589540968
"Visa_mfinanciacion_limite__tend";0,000386010269295724;0,0011692918811846;0,00119943250817233;0,000869021714977038;0,000446982914058854;0,000706495019044057;0,000822324755627531;0,00146819106804684;0,000603167556760183;0,00123892094518181;0,00085814022798778;0,000957767006724743;0,00146819106804684
"Visa_Fvencimiento__min";0,000273580934641789;0,00119377923639866;0,00125817472765275;0,00038160790064459;0,000488679329737205;0,000124145719771206;0,000630605939270791;0,00115501557530806;0,00033245961371488;0,00146589856317326;0,00128887194659603;0,000955213987076218;0,00146589856317326
"mpasivos_margen__max";0,00712290123622833;0,00569582287711109;0,00475159277709531;0,000550704271193824;0,0087461162795973;0,00847112886584323;0,0061383084965612;0,00343498247247864;0,00911470143688957;0,00519890380503746;0,000416259430711451;0,000952046692316692;0,00911470143688957
"mvr_msaldopesos2__min";0,000545138109365854;0,00153536029891808;0,00155986285299719;0,000912835600928728;0,000825432814030697;0,000841780153977177;0,0025087572034484;0,00152169119946718;0,00199645989581613;0,00143060876677944;0,0012152271888418;0,000931831697555773;0,0025087572034484
"Master_fultimo_cierre";0,000216028609662034;0,00123030346495702;0,00133996260473524;0,00144882229435119;0,000725149963182897;0,000772638693311676;0,00186720644477991;0,0013666010208056;0,00143558700909148;0,00127355007619656;0,00092398323759479;0,000922910875625526;0,00186720644477991
"mvr_msaldototal";0,000367810910914464;0,00126730059929598;0,00162235124818072;0,00586076119822159;0,000379329139017261;0,000274045973262238;0,00128941706303424;0,000821546123263602;0,00182831250216994;0,0016872657554976;0,000539806165881629;0,00092038100416479;0,00586076119822159
"chomebanking_transacciones__tend";0,000595435805129681;0,00133948141419537;0,00160098387137809;0,000827629440456067;0,000671954571125034;0,000937284267154934;0,00216471529518052;0,00143942879016529;0,00182988654337828;0,00165037717890735;0,00127411388339389;0,000917944023104965;0,00216471529518052
"mautoservicio__min";0,000144770332553894;0,000363292370679038;0,000600951279141386;0,00114533136122137;0,000554765328735322;0,000428980486073906;0,00303994717562868;0,000954304696507461;0,00192300357124081;0,000827033024646946;0,000272942753627846;0,000915943523267042;0,00303994717562868
"mcuentas_saldo__max";0,000502918043717258;0,00135925904086296;0,00143716700508969;0,000716067760685245;0,000459377583405867;0,000498325500926651;0,000483690265958166;0,00132727833705869;0,000587706880277218;0,00151400853340402;0,000754584568756339;0,000909616168309161;0,00151400853340402
"mvr_mpagospesos__tend";0,000586056347994343;0,00342202010013821;0,00181369523295566;0,0013446128026687;0,000862672811372222;0,000734210913020718;0,00124229332715627;0,00154778260520223;0,00116986099199406;0,00163319441218697;0,00147307221110042;0,000909377568120718;0,00342202010013821
"mvr_Visa_mlimitecompra__tend";0,00029562637647473;0,0013487581034796;0,00152721413449789;0,00103140954848365;0,000753099161286399;0,00047600397793085;0,000590792386626553;0,00142035778418754;0,000531349714438841;0,00114998255822807;0,000816430265316374;0,000903606942075374;0,00152721413449789
"mv_fechaalta";0,000573286524008061;0,0011046589011948;0,00119227720501765;0,00094672948956289;0,00178465540929197;0,00188977168894739;0,00140255749456314;0,00103844133247495;0,00136482009205321;0,00142762063178419;0,000865952323233836;0,00090235375354397;0,00188977168894739
"Visa_mlimitecompra";0,000458869910104308;0,00118558663334427;0,00100150237448988;0,000784227750223273;0,000365449629221413;0,000386296284620464;0,00171672390571521;0,00107229007819108;0,00135104609146358;0,00110217048231789;0,000416253832410792;0,000901945142907119;0,00171672390571521
"Visa_mlimitecompra__min";0,000533799651112558;0,00111657096189937;0,00137337142436548;0,000207586001501531;0,000230552666117982;0,000166740923881989;0,00155508819943243;0,00138888899978974;0,00116951016059279;0,00111738640606533;0,000527094530524206;0,000901639210197683;0,00155508819943243
"mvr_msaldopesos2__max";0,000410193072059943;0,00171874885297879;0,00164400622141747;0,000894296990660371;0,0001605888535947;0,000187166203272574;0,00104643721465966;0,0015923500468339;0,000721068716024902;0,0015391348142067;0,00144650989213875;0,00090064013843664;0,00171874885297879
"mtarjeta_visa_consumo__tend";0,0022692678542856;0,0017455156529403;0,00196779279981123;0,00109988877852655;0,00109606867865978;0,00095764987517408;0,000675891096838184;0,000954432091076071;0,000955557235274503;0,00140108832153419;0,000589029291642818;0,000885328985951017;0,0022692678542856
"cpagomiscuentas__tend";0,000776154948174998;0,00136327594586246;0,00168615083985184;0,000962504302652345;0,00101089743300774;0,000875051283139754;0,00164594560304646;0,00143258615035663;0,00134559730852956;0,00114590648540163;0,00121266437541437;0,000884576787570004;0,00168615083985184
"Master_fechaalta__min";0,000200248540359404;0,00127103889723923;0,00117750091847036;0,000454436099487564;0,000130346371881487;0,000110323542137112;0,000331570325011254;0,00103397318711071;0,000188469024963201;0,00121657210160163;0,00121704915067781;0,000884542585941279;0,00127103889723923
"cprestamos_personales__tend";0,000924839926582133;0,00196195181791275;0,00200524474564325;0,00044274280670453;0,000345388855935143;0,000288339153990963;0,0027287506562525;0,00181463728682171;0,00229297881240026;0,000978811586454216;0,000929799456797304;0,000875947110106186;0,0027287506562525
"mvr_msaldopesos__tend";0,000661300851606478;0,00144495748032467;0,0012930305413884;0,000209780429388577;0,000457690497060865;0,000243984958767608;0,00154463381487394;0,00151652029111894;0,00151814270178126;0,00136950562872381;0,00099952724429632;0,000875207991793038;0,00154463381487394
"mtarjeta_visa_consumo__min";0,000197077493218643;0,000784040997960586;0,00103989347277153;0,000659357190525013;0,000798320238958292;0,000452195578740536;0,002443631470504;0,000514639872375174;0,00272932393801492;0,00381540077102631;0,0010145640154535;0,000870712965365703;0,00381540077102631
"mplazo_fijo_dolares";0,00147000564900936;0,000917091702471362;0,00106564367016938;0,000837217625519128;0,00115451928645827;0,000878134754984882;0,00079142632016589;0,00111248584110807;0,000756011621681552;0,000695284477423933;0,000852431564975629;0,000870361713240752;0,00147000564900936
"Master_fultimo_cierre__tend";0,000477611007267706;0,000821148055294901;0,000947459638018942;0,000886015671476996;0,00124428565763077;0,00115163510932852;0,000383952934893732;0,00115240065647681;0,000455291720203005;0,00129408128362419;0,000912125762796125;0,000869756525878345;0,00129408128362419
"Master_fechaalta__max";0,00022410260604196;0,00104957158749401;0,00111748798990047;0,000362612305710524;4,16138714503994e-05;1,82777432713565e-05;0,00120596784517597;0,000869717366758543;0,00108941345372443;0,00129740444356444;0,000809729916046561;0,000864000809476973;0,00129740444356444
"ctrx_quarter__max";0,000332364110920332;0,00147949808370371;0,00212145751924372;0,00068454506417458;0,000595164106107268;0,000419928721245391;0,00105667708326063;0,00428673842290678;0,000618965113933635;0,00261017832723728;0,000786146950398101;0,000862581936786145;0,00428673842290678
"Visa_cconsumos__ravg";0,000685843945672189;0,00125024449452718;0,000978290465767252;0,00104571589942257;0,000775387214887681;0,000955145067040422;0,00163123661962111;0,00120857693093446;0,00184358107429133;0,00121136929122688;0,000960679602401873;0,000856715027132715;0,00184358107429133
"Visa_mlimitecompra__ravg";0,000869644047117908;0,00132300181130471;0,00123798605473625;0,000939191850681822;0,000485859815797901;0,000278461822283909;0,00156473831116444;0,00135033018632614;0,00150091786874116;0,00131417746601183;0,00065407754185566;0,000850901521329622;0,00156473831116444
"mttarjeta_visa_debitos_automaticos";NA;NA;NA;NA;NA;NA;0,00166796765754049;0,00101714008206693;0,00216223444071532;0,00130567630395993;0,000952329906481104;0,000850789223495988;0,00216223444071532
"Master_fechaalta";0,000356617148199363;0,00117520179837433;0,00143694152573107;0,000532323653159239;0,000647033414549374;0,000450982727980846;0,000482222331430365;0,00105154407549308;0,000391177370394087;0,00140385063133686;0,000950494550614603;0,000849439232710165;0,00143694152573107
"Master_mpagominimo";0,000850243737458792;0,000778675766674682;0,000744497448112485;0,00114425346815539;0,00111941962434779;0,000890638610728474;0,000464152379884576;0,000636563437487913;0,000691415827716355;0,00072078408355516;0,00084043279188767;0,000848045026153976;0,00114425346815539
"cliente_antiguedad";0,000421403270237565;0,00120863242756832;0,00143352757871336;0,000875916281318919;0,00059397322352891;0,000535611365885756;0,000678794653941876;0,00153806787231156;0,000641244782525136;0,00128238027655648;0,00100092110299266;0,00084466930807498;0,00153806787231156
"mcomisiones_otras__min";0,000401882481731542;0,00123943856712989;0,0013308653159069;0,000856646127325884;0,00031730934777646;0,000449256204509862;0,00192746625050088;0,00140211803514132;0,00115753518790919;0,00122893403233687;0,000505849606437919;0,000838529988833179;0,00192746625050088
"Visa_cconsumos__max";0,000656074148035992;0,0011311198306015;0,00119944805603965;0,000716807415905225;0,000883763182307125;0,00107019915666077;0,00224790003080665;0,00119965664494664;0,00116729708306909;0,00113551828587427;0,000882621858949544;0,000834469927286198;0,00224790003080665
"mtransferencias_emitidas__tend";0,000770999670104142;0,0010152451868158;0,00103832425839282;0,00129449364695994;0,00103951506155382;0,000989721280886744;0,000473418111815556;0,00100458249680493;0,000485663875671217;0,00105883477496672;0,00119398628500996;0,000830438010830916;0,00129449364695994
"mv_Fvencimiento__max";0,000442689831132215;0,00140811205978783;0,00144057136708899;0,000267595353689305;0,000159645124588069;3,23935387434834e-05;0,000225927572024692;0,00110647623020818;0,000213818523421113;0,00151925127504535;0,000466468744794687;0,0008267801395153;0,00151925127504535
"mvr_msaldototal__tend";0,000564891917906202;0,0014636700680141;0,000914264624763748;0,000485665343308943;0,000284063152784663;0,000421140865744057;0,000945505052641845;0,00115635355238051;0,000713577228651825;0,00137450998018348;0,00123992092904359;0,000826780023398453;0,0014636700680141
"mv_mfinanciacion_limite__min";0,000727939803728503;0,000776752610056475;0,000949757001978243;0,000685024531347297;0,000286983098539037;0,000248269943539032;0,00179001595180842;0,000943755759188906;0,000964949587760312;0,00506622598958792;0,000812895116358757;0,000824684648604979;0,00506622598958792
"Visa_Fvencimiento";0,000365429132259348;0,00161770206895536;0,00173911786617265;0,00113892005766143;0,000684703375927433;0,000624175028155259;0,000748659348845964;0,00185175801036281;0,00064277864482342;0,00162875598633264;0,000906521806512483;0,000818082063543052;0,00185175801036281
"matm__tend";0,000222937640547909;0,00125624154606208;0,00126697159918605;0,000309157813873123;0,000536258719201006;0,000295786479367836;0,00190735538611939;0,00141374486691392;0,00191449925964011;0,0010187045948268;0,000996772597173649;0,000808186661008478;0,00191449925964011
"cpagomiscuentas";0,00149947547010378;0,00114705044338107;0,0010795155281186;0,000805221204176275;0,000575540997162368;0,000449537758656462;0,00205622934460793;0,00191138086892796;0,00179483705520645;0,000713488554027961;0,000587608543980978;0,000807007296571944;0,00205622934460793
"mcaja_ahorro_dolares__ravg";0,000562018863612113;0,00101835133358087;0,0012003810874722;0,000901934376608131;0,000315048780733202;0,000382187296407412;0,00196462568347257;0,00128167937538446;0,00241001755824891;0,00103081038345978;0,000994357313815747;0,000805566661604083;0,00241001755824891
"mcomisiones__max";0,00073946391741686;0,00155541946640053;0,00170247080119586;0,000572831573128028;0,00084150415351531;0,000841376642999699;0,00192596292930344;0,00189706797112531;0,00236955460489985;0,00152901040616562;0,00128003784082302;0,000805337136054266;0,00236955460489985
"chomebanking_transacciones__max";0,000418444900739363;0,00107792028619386;0,00102544704871758;0,00105531185866236;0,000730262949806815;0,000582328352370125;0,000521136827292627;0,00122052929035879;0,00052994845006059;0,00152066027512652;0,00106581788002587;0,000804837414493809;0,00152066027512652
"ccaja_ahorro";0,00120086571792827;0,000735971865683756;0,000589674666089361;0,000677130469393375;0,000703337735112339;0,000734903036528231;0,000943952529726807;0,00077270303271943;0,000789207064114275;0,000709450505495573;0,00113959830776947;0,000804141679267486;0,00120086571792827
"mcaja_ahorro_dolares__tend";0,000876437076146539;0,00157507782953829;0,00186570149426426;0,00044107476876126;0,000557439753203431;0,000594215285650815;0,00117401282563126;0,0016140590803715;0,000755141621804676;0,00104326529501166;0,000877508575071676;0,000803999092595062;0,00186570149426426
"mv_fultimo_cierre";0,000234599109046928;0,00141589349976349;0,0015498986120307;0,000197913484038197;0,00020031283182053;0,000268892039202248;0,00196626359231118;0,00142662172492671;0,00139907255440151;0,00137284662250564;0,000897968501630517;0,000802576870575313;0,00196626359231118
"mv_fultimo_cierre__tend";0,000232878887748854;0,00100247339051105;0,00103768396534635;0,00254562321005675;0,000786568437861406;0,000661971250087695;0,000455307705175625;0,000956282122896758;0,000545941451993744;0,00164665200364774;0,00118489725322337;0,000797400899371951;0,00254562321005675
"mcomisiones__min";0,000498533042354812;0,00129744765891567;0,00121236739315842;0,00080848403266071;0,000427745826674767;0,000400963686859689;0,00122438018996852;0,00119415822269029;0,000725386713864759;0,0013308453431393;0,000632678258115493;0,000794978951965681;0,0013308453431393
"Master_delinquency__tend";0,00104810981297924;0,0008044478969639;0,00123461466155116;0,00109352121061118;0,000743652124867824;0,000618944275336343;0,00374421790398921;0,000818565759405124;0,00109908607761007;0,000823541807697122;0,000601833892214911;0,00079311051176454;0,00374421790398921
"ccajas_transacciones__tend";0,000692564699228948;0,00154874006641193;0,00166743211974925;0,000409725757550592;0,00033478675984009;0,000322867819716833;0,0019946499864027;0,00165671934433043;0,00124139894425526;0,00120530934429088;0,000946501163015926;0,000776512152524547;0,0019946499864027
"mplazo_fijo_dolares__tend";0,000319147627959992;0,000420984834031255;0,000919146019340913;0,00043815854321003;0,000342679412592407;0,000360659853267788;0,00115121530956213;0,000927299533364192;0,00124557789094585;0,000414591366312658;0,000504745049966946;0,000776502362857638;0,00124557789094585
"mv_fechaalta__min";0,000224581085711902;0,000948287790574607;0,000891108344725185;0,000383981615938595;0,00132560856341418;0,00134635968311445;0,000681303818134992;0,000979215439279521;0,000483634084905165;0,00134640656672642;0,000755623827411198;0,00077537602181486;0,00134640656672642
"mextraccion_autoservicio__tend";0,000368267372880396;0,00120390487156768;0,00134588573240768;0,000698233208018263;8,03998160462039e-05;2,18554541219595e-05;0,00313236549606342;0,00127458022855042;0,00114401697891099;0,000940888903698264;0,00061623893980161;0,000770793881933536;0,00313236549606342
"mcaja_ahorro_dolares";0,000310005087871347;0,00111125293053895;0,00110018208050109;0,000436103200144272;0,000465947200503271;0,00045343887173275;0,000518217363367674;0,00105771506239802;0,000423452377445541;0,00114820174245532;0,00113147539124937;0,000770522570371757;0,00114820174245532
"cliente_antiguedad__min";0,000429908088980377;0,00139410806494028;0,00155286171742894;0,00154546442659523;0,00102998016184481;0,00082375064416433;0,000407454894401005;0,00126492778193363;0,000314075864118461;0,00130210942810056;0,000946554161505287;0,000768547160869535;0,00155286171742894
"mcaja_ahorro_dolares__min";0,000341121184278216;0,00110294800739077;0,0011148823515188;0,000561481420508351;0,000532780931629138;0,000491260809174718;0,000663140524741335;0,000927088566703579;0,000375057006643827;0,000961699883879156;0,00104211319810788;0,000768302739053263;0,0011148823515188
"ccomisiones_otras__max";0,000286506176548516;0,00122857502896002;0,00144412498755269;0,000221008346577132;0,000119392138283701;1,83214515297767e-05;0,000525325476782192;0,00185370335418659;0,000449728424194061;0,0010796494863427;0,000605342270562256;0,000767925672467618;0,00185370335418659
"cliente_antiguedad__max";0,000442344560378969;0,00116143076310294;0,00129373255525402;0,000983588512185276;0,00111454014853181;0,00126759713092563;0,00201133718040824;0,00127261440756852;0,0011173394329488;0,00128531646651043;0,000851487797408573;0,000766378173747285;0,00201133718040824
"mv_fechaalta__max";0,000335285930652395;0,000846800861327338;0,000849640338781764;0,00197990317629471;0,000315805780101091;0,000243280110265495;0,000223136102291266;0,000912478154129339;0,000197903999612664;0,00112415013992248;0,000581501982640836;0,000764669497084114;0,00197990317629471
"mvr_mpagospesos__min";0,00073414438740844;0,00108025975035209;0,00104028613741664;0,00019633906560948;6,18689138747967e-05;0,000139728988856695;0,00185999418771976;0,00110323163313198;0,00123592243744592;0,00114128198910308;0,000621041533356133;0,000763252215113827;0,00185999418771976
"Visa_mconsumospesos__ravg";0,000436852445697953;0,000871419982417761;0,00101646828627942;0,00118795043514748;0,00101380715586767;0,00122593570725343;0,00190556274249638;0,00145862001361952;0,00184824989425663;0,00122179449490232;0,00105852057578036;0,000760020632154843;0,00190556274249638
"cproductos__max";0,000179264355250718;0,000723584107067998;0,00104506744957036;0,00062864121395562;0,000213847875047621;0,000277309053664446;0,000734911520842817;0,000329169602314874;0,00057491811175669;0,000904640661917331;0,000621318411472784;0,000760008011537797;0,00104506744957036
"Visa_mconsumosdolares__tend";0,000429332921688846;0,000870519167731577;0,000938560925936281;0,00119993635300057;0,00121247367396901;0,00124146907119718;0,00147752873007741;0,000944557605812055;0,00109420093072449;0,000945911300788209;0,000835716900947379;0,000759875658532068;0,00147752873007741
"mv_msaldototal__max";0,000338690446006297;0,00054688308838261;0,000628897884800021;0,00043980440840053;0,000361953433096825;0,000320768732796458;0,000445588781435066;0,000461831036710309;0,000115457360038183;0,000858329396151006;0,000503845414755324;0,000758752953364624;0,000858329396151006
"mvr_mpagospesos__max";0,000701406551000044;0,00194076137090421;0,00110699430123734;0,00074420093199239;0,00106423181200667;0,00109819565951628;0,00134913294408323;0,00226979405130371;0,000612500691454538;0,00115039532420173;0,000660176769393794;0,000756984150247519;0,00226979405130371
"Visa_mpagominimo__min";0,00030379088514159;0,0012599848169457;0,00103360366782808;0,001151129271453;0,000891216529254215;0,00108325630336192;0,000170489316508897;0,000507635589591409;0,000319534393338761;0,000856734281492296;0,000865922603594144;0,000749001157538142;0,0012599848169457
"mtarjeta_visa_descuentos__tend";0,000108211690490838;0,000543914511010467;0,000950158178451737;0,000600000129768971;0,000565307362158949;0,000499575259396553;0,000636801299232345;0,000539102156755609;0,000685566985108753;0,000652423510837491;0,000904699336189965;0,000744946920562044;0,000950158178451737
"Visa_mconsumospesos__max";0,000153093060498718;0,00082694764629338;0,000877910558838453;0,000720682457964346;0,000687886892094911;0,000626438281185468;0,000529400531237414;0,00073703140671183;0,000338904721442524;0,00102379521757195;0,000652998691032486;0,000742066408596433;0,00102379521757195
"mv_Fvencimiento";0,000278556091854089;0,00137076865468959;0,00143105768936191;0,000983423500693058;0,00076891328657883;0,00086511560727866;0,0013614659388119;0,00158494046486455;0,00135754840708211;0,00160458917008332;0,000527911127583253;0,000741512901123754;0,00160458917008332
"Visa_mpagospesos__min";0,000366812560773456;0,00107728914237115;0,00118552021849589;0,000770519834480583;0,000607607101530638;0,00040316518854516;0,00190724555193338;0,00120165943742555;0,00174909862914802;0,00118195452587547;0,00116892223220752;0,000739863924439276;0,00190724555193338
"mv_Finiciomora__tend";0,00384533140826857;0,00135531573558565;0,00172973654768956;0,00221854901051264;0,000704134134752676;0,000663353519725554;0,000217741823603201;0,000644971566601374;0,00182730647685081;0,00265944134539508;0,000572341374347388;0,00073800565088347;0,00384533140826857
"mvr_Master_mlimitecompra__max";NA;NA;NA;NA;NA;NA;9,86617352113335e-05;0,000714874743056886;0,000125478936248074;0,00120483336376867;0,000817417950247983;0,000737391118255269;0,00120483336376867
"Master_mpagospesos__tend";0,000323980684656616;0,00153243456461912;0,00125627984944142;0,000265627621112611;0,000232984231033881;8,35372717264793e-05;0,00211161168215547;0,00124351610831061;0,00216585562495039;0,00132281111491153;0,00102274662095765;0,000724450863099687;0,00216585562495039
"Visa_mpagospesos__ravg";0,00032087556554729;0,00109650212323972;0,000968079921869736;0,000521993443032315;0,000305728135195875;0,000434391132567246;0,00065633061497434;0,000904493406818405;0,000533350429394548;0,0010187595521181;0,000962382338142579;0,000720170555718851;0,00109650212323972
"Master_msaldototal";0,000504111787345658;0,00077961921307641;0,000776014772336424;0,000232923446135331;0,000372066827109638;6,93459808702725e-05;0,000396924926215603;0,000622474351907654;0,000375746964104812;0,000728827314076366;0,000799463528817619;0,000719488493117508;0,000799463528817619
"mv_mconsumospesos__tend";0,000288069289898536;0,000833910343247617;0,000803535891217464;0,000588961293596351;0,000186918937596826;0,000152415320853789;0,000796064847781342;0,00105043507770992;0,000475312423190499;0,00105865683662981;0,000529466316507381;0,000717763164255005;0,00105865683662981
"mtransferencias_emitidas__max";0,000649587057511002;0,000668841362134824;0,00067472676896235;0,000447269034176358;0,000340521945706716;0,000511365529443708;0,000688338134637246;0,000509808441273261;0,000535126440187484;0,000904190571195938;0,000794582443419463;0,000717547869306401;0,000904190571195938
"mvr_Master_mlimitecompra";0,000151280470218604;0,00101134207550045;0,00124435315362355;0,000326857703383044;0,000216328988601863;0,00020576879587463;0,00141220311205927;0,00111089325380388;0,00116042097665249;0,00122161848135406;0,00124246448905941;0,000716353121394244;0,00141220311205927
"Visa_msaldopesos__max";0,000324633984454944;0,000567540455149592;0,000686808265077557;0,000236364529742301;0,000139749857191031;0,000106886302684812;0,000710110172618233;0,000667433007647919;0,000564369158580099;0,000808134336346088;0,000413205583972216;0,000715679211854384;0,000808134336346088
"mvr_mconsumospesos__tend";0,000219994595182318;0,000960510803338131;0,000904043030957732;0,000759656828113386;0,000379997293373771;0,000375534658009903;0,000794653016696923;0,0011964709617649;0,000448198615158614;0,00114369342372211;0,000398956746964066;0,000713878485299692;0,0011964709617649
"mv_msaldopesos__tend";0,000784846141486331;0,000872838031067408;0,00105503904487757;0,0013740573876266;0,000272254399390271;0,000458334486404218;0,000563898028640292;0,000746404851010527;0,000595228967101593;0,00117054285797117;0,000739927122530336;0,000698697944334641;0,0013740573876266
"mvr_msaldopesos";0,000610307744830144;0,000941302330095767;0,000980955508997243;0,000842404355838713;0,000653363579114158;0,000678724400212914;0,00187813852417485;0,000850315832903459;0,000844720058177581;0,00140919670363175;0,000579259464863093;0,00069783981260746;0,00187813852417485
"Visa_mconsumototal__tend";0,000337272319942566;0,00113419588192118;0,00110011644260471;0,00039701868462692;0,000113741609511163;0,00014438494357127;0,00112002721893241;0,000953036520758009;0,000927857945721475;0,00104808731748681;0,000583480922605214;0,00069613407565364;0,00113419588192118
"Visa_mpagominimo__max";0,00117614847232356;0,00148700656787215;0,00113318935798092;0,000800928570679268;0,000158708940220724;0,000237887191000712;0,00164267032718183;0,00110163695938274;0,00103935110009727;0,00123402897500779;0,000355890578319826;0,000694035800346939;0,00164267032718183
"Master_mfinanciacion_limite__tend";0,000324773270817131;0,00112551910537106;0,00125935535850258;0,000889717927867174;0,00108411330483819;0,000901201000643012;0,00109027160577817;0,00116133300553212;0,000903365786594533;0,00123387229860748;0,00080699911618825;0,000693055041068856;0,00125935535850258
"mcheques_emitidos_rechazados__ravg";0,000407602118018991;0,000249160624417835;0,000310723088618566;0,000614955510933989;0,000958663141717921;0,000989131847271039;0,000228023051481159;0,000285894378018456;0,000266895731269448;0,000461221173755532;0,000628135284651603;0,00069210989327601;0,000989131847271039
"Visa_mlimitecompra__tend";0,000406668147277266;0,00107682005166753;0,00107209003610139;0,000292865311178347;0,000173727221349181;0,000126407526080655;0,00184957518239046;0,00118879031187689;0,00148217299445807;0,00108243691014628;0,000409755832390707;0,000688013681664961;0,00184957518239046
"mv_status02__tend";0,000177450749930361;0,000680243707192469;0,000487211712633154;0,000533378707104601;0,00013749100981154;0,000153078783151545;0,000327553520269025;0,000377099342756925;0,000104647508616593;0,000621103256860221;0,000226389498544228;0,00068705748484576;0,00068705748484576
"minversion2";0,000880995303899428;0,000419674199093239;0,000455370490398413;0,000518194126409205;0,000347763811825444;0,000275081353844934;0,00032084904798245;0,000526734418238633;0,000296144035292004;0,000496953805566541;0,000648945980633231;0,000686896259078299;0,000880995303899428
"Visa_fechaalta__min";0,00065017370406635;0,00127762420811147;0,00113034033856106;0,000852887001229048;0,000693621621244687;0,000903772675710643;0,00177786689444323;0,00123589114410867;0,00195330446325613;0,00111092182833784;0,000444728553675855;0,000685591988565288;0,00195330446325613
"Visa_msaldopesos__ravg";0,000498113380636113;0,00139291312610978;0,000948904729333211;0,000271105259933167;0,000292228482751907;0,000305135853292956;0,000973329768465586;0,000983055531308839;0,000863025296668568;0,000875417555361973;0,000491407802282703;0,000672351005089467;0,00139291312610978
"mcomisiones_mantenimiento__max";0,000232509287059993;0,00076940913903709;0,000889912509745878;0,000920527861614249;0,000943745316268357;0,00101860831933417;0,00102530491041316;0,000700683492876062;0,00112418817168196;0,00113158814825958;0,000866415219361754;0,00066509208908006;0,00113158814825958
"Visa_status";0,001438752289283;0,00661606789961289;0,000897819097263887;0,000268398780381401;0,00093558405930492;0,00055001901239059;0,0144680249165189;0,00674185130306301;0,00310645320553355;0,00339904179163238;0,000738227532280279;0,000664151760805248;0,0144680249165189
"mv_fechaalta__tend";0,000200578169640007;0,000506359678257406;0,000488472131411811;0,000981872872010037;0,000724115534395172;0,000584722861590867;0,000161632265038853;0,000580390852993382;0,000212316216602997;0,000893284818521117;0,000527075876324036;0,000661901075447872;0,000981872872010037
"ccajas_extracciones__tend";0,000354348426729116;0,00111479033943024;0,00126246406189487;0,000551290142220644;0,000336773970834453;0,000389108347808557;0,00103301346840742;0,00115482560162942;0,00107562634322647;0,000857540625648617;0,000967242153164692;0,00066070557384641;0,00126246406189487
"Visa_mconsumospesos__tend";0,00032067481630706;0,00123719475789415;0,00122689372287713;0,000474888803855374;0,000241909921863772;9,55217466480502e-05;0,00166298737039054;0,00134939215279955;0,00145679372017385;0,00137355257425067;0,000995319850677918;0,000655942417164603;0,00166298737039054
"mvr_Visa_mlimitecompra";0,000301713433337816;0,000798513210500359;0,00073903250451814;0,000630840267138433;0,000516463856083857;0,000564033752976708;0,00101064326483793;0,000845053555703369;0,000815676803658709;0,000952943553476719;0,000893706081675086;0,000654534777708537;0,00101064326483793
"Master_mlimitecompra__min";0,000351718867889399;0,00105407950231421;0,00116099626782053;0,00069545033941907;0,000238792836704121;0,00029213982967932;0,00115395209161658;0,00135968741162503;0,00100393355146026;0,00101428628302064;0,000883996683845843;0,000651456684633398;0,00135968741162503
"ctarjeta_visa_debitos_automaticos__ravg";NA;NA;NA;NA;NA;NA;NA;NA;NA;0,00115034148653725;0,000527599203677595;0,000650078772427961;0,00115034148653725
"mvr_mconsumospesos__min";0,000214378574893889;0,000733592961187565;0,000920871144601692;0,000617577151246233;0,00028395184751063;0,000453198342590635;0,00111350387312611;0,000784585912059669;0,000449960439772106;0,000775284851646393;0,000483230329984934;0,000649792680850348;0,00111350387312611
"mvr_mconsumosdolares__tend";0,000202107770667036;0,000980784484828902;0,00086141938381442;0,000899756734713276;0,000694801385851683;0,000501098881914102;0,000813901073187448;0,00108533556765834;0,000788018745169687;0,000922512610564227;0,000758520928440203;0,000647711258271958;0,00108533556765834
